route_id,origin,destination,origin_lat,origin_lon,destination_lat,destination_lon,distance,average_hours
Mississippi_State_New_Hampshire_21828,Mississippi State,New Hampshire,33.458,-88.786,40.558,-83.954,557.55,11.15
Mississippi_State_Jersey_City_34053,Mississippi State,Jersey City,33.458,-88.786,40.728,-74.078,952.76,19.06
Mississippi_State_New_Mexico_64507,Mississippi State,New Mexico,33.458,-88.786,-30.733,150.6,9003.4,180.07
Mississippi_State_New_York_7074,Mississippi State,New York,33.458,-88.786,40.714,-74.006,955.69,19.11
Mississippi_State_Carolina_57075,Mississippi State,Carolina,33.458,-88.786,-26.067,30.117,8788.63,175.77
Mississippi_State_Dakota_1765,Mississippi State,Dakota,33.458,-88.786,43.91,-91.356,734.12,14.68
Mississippi_State_Ohio_64536,Mississippi State,Ohio,33.458,-88.786,41.603,-89.453,562.91,11.26
Mississippi_State_Oklahoma_City_51544,Mississippi State,Oklahoma City,33.458,-88.786,35.468,-97.516,517.1,10.34
Mississippi_State_Oregon_City_54678,Mississippi State,Oregon City,33.458,-88.786,45.358,-122.606,1968.52,39.37
Mississippi_State_Pennsylvania_Furnace_36231,Mississippi State,Pennsylvania Furnace,33.458,-88.786,40.726,-77.946,779.81,15.6
Mississippi_State_Island_Park_15242,Mississippi State,Island Park,33.458,-88.786,41.623,-71.228,1113.41,22.27
Mississippi_State_South_Dakota_Park_1758,Mississippi State,South Dakota Park,33.458,-88.786,45.418,-96.701,926.26,18.53
Mississippi_State_Tennessee_28321,Mississippi State,Tennessee,33.458,-88.786,40.425,-90.799,493.14,9.86
Mississippi_State_Texas_City_17421,Mississippi State,Texas City,33.458,-88.786,29.384,-94.903,457.43,9.15
Mississippi_State_Utah_Pur_17747,Mississippi State,Utah Pur,33.458,-88.786,34.099,67.671,7539.8,150.8
Mississippi_State_Vermont_51431,Mississippi State,Vermont,33.458,-88.786,40.295,-90.431,480.16,9.6
Mississippi_State_Virginia_Beach_20332,Mississippi State,Virginia Beach,33.458,-88.786,36.853,-75.978,761.25,15.22
Mississippi_State_Washington_26320,Mississippi State,Washington,33.458,-88.786,38.895,-77.037,755.32,15.11
Mississippi_State_West_Virginia_Central_Junction_59084,Mississippi State,West Virginia Central Junction,33.458,-88.786,39.471,-79.061,681.4,13.63
Mississippi_State_Wisconsin_Rapids_5207,Mississippi State,Wisconsin Rapids,33.458,-88.786,44.384,-89.817,755.72,15.11
Mississippi_State_Wyoming_12184,Mississippi State,Wyoming,33.458,-88.786,42.913,-85.705,673.22,13.46
Missouri_City_Alabama_5188,Missouri City,Alabama,29.618,-95.538,42.998,-78.185,1332.37,26.65
Missouri_City_Alaska_17623,Missouri City,Alaska,29.618,-95.538,16.559,-93.973,904.14,18.08
Missouri_City_Arizona_31028,Missouri City,Arizona,29.618,-95.538,15.633,-87.317,1095.32,21.91
Missouri_City_Arkansas_City_46616,Missouri City,Arkansas City,29.618,-95.538,37.062,-97.038,520.28,10.41
Missouri_City_California_City_14239,Missouri City,California City,29.618,-95.538,35.126,-117.985,1362.99,27.26
Missouri_City_Colorado_Springs_69361,Missouri City,Colorado Springs,29.618,-95.538,38.834,-104.821,827.24,16.54
Missouri_City_Stamford_79036,Missouri City,Stamford,29.618,-95.538,41.053,-73.539,1465.12,29.3
Missouri_City_Delaware_43065,Missouri City,Delaware,29.618,-95.538,40.299,-83.068,1019.19,20.38
Missouri_City_Floridablanca_87483,Missouri City,Floridablanca,29.618,-95.538,7.065,-73.09,2130.68,42.61
Missouri_City_Tbilisi_24397,Missouri City,Tbilisi,29.618,-95.538,41.725,44.791,6910.51,138.21
Missouri_City_Hawaiian_Gardens_9189,Missouri City,Hawaiian Gardens,29.618,-95.538,33.831,-118.072,1355.44,27.11
Missouri_City_Idaho_Falls_86938,Missouri City,Idaho Falls,29.618,-95.538,43.467,-112.033,1319.55,26.39
Missouri_City_Illinois_City_97212,Missouri City,Illinois City,29.618,-95.538,41.381,-90.897,851.76,17.04
Missouri_City_Indianapolis_6248,Missouri City,Indianapolis,29.618,-95.538,39.768,-86.158,879.04,17.58
Missouri_City_Iowa_City_2338,Missouri City,Iowa City,29.618,-95.538,41.661,-91.53,860.1,17.2
Missouri_City_Kansas_City_45078,Missouri City,Kansas City,29.618,-95.538,39.114,-94.627,656.6,13.13
Missouri_City_Kentucky_41624,Missouri City,Kentucky,29.618,-95.538,-28.233,19.4,8556.16,171.12
Missouri_City_Louisiana_83099,Missouri City,Louisiana,29.618,-95.538,39.441,-91.055,723.52,14.47
Missouri_City_Maine-Soroa_90050,Missouri City,Maine-Soroa,29.618,-95.538,13.218,12.027,6793.23,135.86
Missouri_City_Maryland_Heights_66837,Missouri City,Maryland Heights,29.618,-95.538,38.713,-90.43,691.51,13.83
Missouri_City_Worcester_26795,Missouri City,Worcester,29.618,-95.538,42.263,-71.803,1582.27,31.65
Missouri_City_Michigan_City_59050,Missouri City,Michigan City,29.618,-95.538,41.708,-86.895,963.76,19.28
Missouri_City_Minnesota_City_3356,Missouri City,Minnesota City,29.618,-95.538,44.088,-91.744,1019.41,20.39
Missouri_City_Mississippi_State_14995,Missouri City,Mississippi State,29.618,-95.538,33.458,-88.786,478.08,9.56
Missouri_City_Montana_19975,Missouri City,Montana,29.618,-95.538,43.413,23.225,6089.51,121.79
Missouri_City_Nebraska_City_27785,Missouri City,Nebraska City,29.618,-95.538,40.675,-95.862,762.46,15.25
Missouri_City_Nevada_80735,Missouri City,Nevada,29.618,-95.538,42.018,-93.451,862.84,17.26
Missouri_City_New_Hampshire_30801,Missouri City,New Hampshire,29.618,-95.538,40.558,-83.954,997.93,19.96
Missouri_City_Jersey_City_55946,Missouri City,Jersey City,29.618,-95.538,40.728,-74.078,1429.98,28.6
Missouri_City_New_Mexico_74388,Missouri City,New Mexico,29.618,-95.538,-30.733,150.6,8546.44,170.93
Missouri_City_New_York_2866,Missouri City,New York,29.618,-95.538,40.714,-74.006,1432.97,28.66
Missouri_City_Carolina_88103,Missouri City,Carolina,29.618,-95.538,-26.067,30.117,9140.0,182.8
Missouri_City_Dakota_83097,Missouri City,Dakota,29.618,-95.538,43.91,-91.356,1012.1,20.24
Missouri_City_Ohio_34965,Missouri City,Ohio,29.618,-95.538,41.603,-89.453,893.86,17.88
Missouri_City_Oklahoma_City_70636,Missouri City,Oklahoma City,29.618,-95.538,35.468,-97.516,419.29,8.39
Missouri_City_Oregon_City_82364,Missouri City,Oregon City,29.618,-95.538,45.358,-122.606,1826.69,36.53
Missouri_City_Pennsylvania_Furnace_55920,Missouri City,Pennsylvania Furnace,29.618,-95.538,40.726,-77.946,1252.05,25.04
Missouri_City_Island_Park_12924,Missouri City,Island Park,29.618,-95.538,41.623,-71.228,1590.79,31.82
Missouri_City_South_Dakota_Park_25970,Missouri City,South Dakota Park,29.618,-95.538,45.418,-96.701,1091.49,21.83
Missouri_City_Tennessee_63293,Missouri City,Tennessee,29.618,-95.538,40.425,-90.799,791.64,15.83
Missouri_City_Texas_City_65328,Missouri City,Texas City,29.618,-95.538,29.384,-94.903,41.52,0.83
Missouri_City_Utah_Pur_20440,Missouri City,Utah Pur,29.618,-95.538,34.099,67.671,7913.4,158.27
Missouri_City_Vermont_59100,Missouri City,Vermont,29.618,-95.538,40.295,-90.431,790.65,15.81
Missouri_City_Virginia_Beach_34897,Missouri City,Virginia Beach,29.618,-95.538,36.853,-75.978,1234.57,24.69
Missouri_City_Washington_4276,Missouri City,Washington,29.618,-95.538,38.895,-77.037,1233.32,24.67
Missouri_City_West_Virginia_Central_Junction_28120,Missouri City,West Virginia Central Junction,29.618,-95.538,39.471,-79.061,1156.38,23.13
Missouri_City_Wisconsin_Rapids_52208,Missouri City,Wisconsin Rapids,29.618,-95.538,44.384,-89.817,1065.56,21.31
Missouri_City_Wyoming_77619,Missouri City,Wyoming,29.618,-95.538,42.913,-85.705,1066.76,21.34
Montana_Alabama_71950,Montana,Alabama,43.413,23.225,42.998,-78.185,4757.91,95.16
Montana_Alaska_14349,Montana,Alaska,43.413,23.225,16.559,-93.973,6713.97,134.28
Montana_Arizona_69693,Montana,Arizona,43.413,23.225,15.633,-87.317,6466.25,129.32
Montana_Arkansas_City_78617,Montana,Arkansas City,43.413,23.225,37.062,-97.038,5747.84,114.96
Montana_California_City_38658,Montana,California City,43.413,23.225,35.126,-117.985,6501.25,130.02
Montana_Colorado_Springs_10633,Montana,Colorado Springs,43.413,23.225,38.834,-104.821,5907.05,118.14
Montana_Stamford_73284,Montana,Stamford,43.413,23.225,41.053,-73.539,4658.06,93.16
Montana_Delaware_76396,Montana,Delaware,43.413,23.225,40.299,-83.068,5070.43,101.41
Montana_Floridablanca_68745,Montana,Floridablanca,43.413,23.225,7.065,-73.09,6202.89,124.06
Montana_Tbilisi_7395,Montana,Tbilisi,43.413,23.225,41.725,44.791,1103.33,22.07
Montana_Hawaiian_Gardens_93686,Montana,Hawaiian Gardens,43.413,23.225,33.831,-118.072,6582.97,131.66
Montana_Idaho_Falls_39859,Montana,Idaho Falls,43.413,23.225,43.467,-112.033,5843.75,116.88
Montana_Illinois_City_57114,Montana,Illinois City,43.413,23.225,41.381,-90.897,5306.97,106.14
Montana_Indianapolis_76543,Montana,Indianapolis,43.413,23.225,39.768,-86.158,5213.64,104.27
Montana_Iowa_City_94688,Montana,Iowa City,43.413,23.225,41.661,-91.53,5315.1,106.3
Montana_Kansas_City_61950,Montana,Kansas City,43.413,23.225,39.114,-94.627,5554.97,111.1
Montana_Kentucky_54196,Montana,Kentucky,43.413,23.225,-28.233,19.4,4935.24,98.7
Montana_Louisiana_20108,Montana,Louisiana,43.413,23.225,39.441,-91.055,5410.92,108.22
Montana_Maine-Soroa_22820,Montana,Maine-Soroa,43.413,23.225,13.218,12.027,2183.94,43.68
Montana_Maryland_Heights_96259,Montana,Maryland Heights,43.413,23.225,38.713,-90.43,5425.05,108.5
Montana_Worcester_62122,Montana,Worcester,43.413,23.225,42.263,-71.803,4535.86,90.72
Montana_Michigan_City_56025,Montana,Michigan City,43.413,23.225,41.708,-86.895,5146.55,102.93
Montana_Minnesota_City_3672,Montana,Minnesota City,43.413,23.225,44.088,-91.744,5199.55,103.99
Montana_Mississippi_State_72551,Montana,Mississippi State,43.413,23.225,33.458,-88.786,5628.09,112.56
Montana_Missouri_City_7088,Montana,Missouri City,43.413,23.225,29.618,-95.538,6089.51,121.79
Montana_Nebraska_City_11220,Montana,Nebraska City,43.413,23.225,40.675,-95.862,5515.53,110.31
Montana_Nevada_98108,Montana,Nevada,43.413,23.225,42.018,-93.451,5363.39,107.27
Montana_New_Hampshire_86273,Montana,New Hampshire,43.413,23.225,40.558,-83.954,5092.06,101.84
Montana_Jersey_City_18127,Montana,Jersey City,43.413,23.225,40.728,-74.078,4694.11,93.88
Montana_New_Mexico_27386,Montana,New Mexico,43.413,23.225,-30.733,150.6,9457.6,189.15
Montana_New_York_1508,Montana,New York,43.413,23.225,40.714,-74.006,4691.77,93.84
Montana_Carolina_94339,Montana,Carolina,43.413,23.225,-26.067,30.117,4800.18,96.0
Montana_Dakota_52355,Montana,Dakota,43.413,23.225,43.91,-91.356,5195.34,103.91
Montana_Ohio_95486,Montana,Ohio,43.413,23.225,41.603,-89.453,5244.4,104.89
Montana_Oklahoma_City_91957,Montana,Oklahoma City,43.413,23.225,35.468,-97.516,5850.04,117.0
Montana_Oregon_City_91772,Montana,Oregon City,43.413,23.225,45.358,-122.606,5970.05,119.4
Montana_Pennsylvania_Furnace_87992,Montana,Pennsylvania Furnace,43.413,23.225,40.726,-77.946,4850.22,97.0
Montana_Island_Park_93547,Montana,Island Park,43.413,23.225,41.623,-71.228,4539.06,90.78
Montana_South_Dakota_Park_18333,Montana,South Dakota Park,43.413,23.225,45.418,-96.701,5293.08,105.86
Montana_Tennessee_56399,Montana,Tennessee,43.413,23.225,40.425,-90.799,5351.81,107.04
Montana_Texas_City_20988,Montana,Texas City,43.413,23.225,29.384,-94.903,6077.45,121.55
Montana_Utah_Pur_59954,Montana,Utah Pur,43.413,23.225,34.099,67.671,2453.91,49.08
Montana_Vermont_33572,Montana,Vermont,43.413,23.225,40.295,-90.431,5345.14,106.9
Montana_Virginia_Beach_39999,Montana,Virginia Beach,43.413,23.225,36.853,-75.978,4944.18,98.88
Montana_Washington_30926,Montana,Washington,43.413,23.225,38.895,-77.037,4895.99,97.92
Montana_West_Virginia_Central_Junction_66198,Montana,West Virginia Central Junction,43.413,23.225,39.471,-79.061,4951.66,99.03
Montana_Wisconsin_Rapids_44168,Montana,Wisconsin Rapids,43.413,23.225,44.384,-89.817,5118.87,102.38
Montana_Wyoming_88359,Montana,Wyoming,43.413,23.225,42.913,-85.705,5044.79,100.9
Nebraska_City_Alabama_2005,Nebraska City,Alabama,40.675,-95.862,42.998,-78.185,924.53,18.49
Nebraska_City_Alaska_1675,Nebraska City,Alaska,40.675,-95.862,16.559,-93.973,1664.76,33.3
Nebraska_City_Arizona_2092,Nebraska City,Arizona,40.675,-95.862,15.633,-87.317,1799.43,35.99
Nebraska_City_Arkansas_City_91099,Nebraska City,Arkansas City,40.675,-95.862,37.062,-97.038,257.16,5.14
Nebraska_City_California_City_9233,Nebraska City,California City,40.675,-95.862,35.126,-117.985,1264.15,25.28
Nebraska_City_Colorado_Springs_23694,Nebraska City,Colorado Springs,40.675,-95.862,38.834,-104.821,493.44,9.87
Nebraska_City_Stamford_88293,Nebraska City,Stamford,40.675,-95.862,41.053,-73.539,1166.52,23.33
Nebraska_City_Delaware_98604,Nebraska City,Delaware,40.675,-95.862,40.299,-83.068,673.92,13.48
Nebraska_City_Floridablanca_48662,Nebraska City,Floridablanca,40.675,-95.862,7.065,-73.09,2707.17,54.14
Nebraska_City_Tbilisi_75184,Nebraska City,Tbilisi,40.675,-95.862,41.725,44.791,6249.25,124.98
Nebraska_City_Hawaiian_Gardens_35770,Nebraska City,Hawaiian Gardens,40.675,-95.862,33.831,-118.072,1307.65,26.15
Nebraska_City_Idaho_Falls_31812,Nebraska City,Idaho Falls,40.675,-95.862,43.467,-112.033,852.12,17.04
Nebraska_City_Illinois_City_97110,Nebraska City,Illinois City,40.675,-95.862,41.381,-90.897,263.95,5.28
Nebraska_City_Indianapolis_81566,Nebraska City,Indianapolis,40.675,-95.862,39.768,-86.158,516.77,10.34
Nebraska_City_Iowa_City_67110,Nebraska City,Iowa City,40.675,-95.862,41.661,-91.53,235.89,4.72
Nebraska_City_Kansas_City_14349,Nebraska City,Kansas City,40.675,-95.862,39.114,-94.627,126.12,2.52
Nebraska_City_Kentucky_17028,Nebraska City,Kentucky,40.675,-95.862,-28.233,19.4,8731.38,174.63
Nebraska_City_Louisiana_59452,Nebraska City,Louisiana,40.675,-95.862,39.441,-91.055,268.65,5.37
Nebraska_City_Maine-Soroa_26423,Nebraska City,Maine-Soroa,40.675,-95.862,13.218,12.027,6535.06,130.7
Nebraska_City_Maryland_Heights_9083,Nebraska City,Maryland Heights,40.675,-95.862,38.713,-90.43,319.51,6.39
Nebraska_City_Worcester_99461,Nebraska City,Worcester,40.675,-95.862,42.263,-71.803,1249.45,24.99
Nebraska_City_Michigan_City_64027,Nebraska City,Michigan City,40.675,-95.862,41.708,-86.895,472.61,9.45
Nebraska_City_Minnesota_City_66393,Nebraska City,Minnesota City,40.675,-95.862,44.088,-91.744,315.98,6.32
Nebraska_City_Mississippi_State_97122,Nebraska City,Mississippi State,40.675,-95.862,33.458,-88.786,632.43,12.65
Nebraska_City_Missouri_City_70922,Nebraska City,Missouri City,40.675,-95.862,29.618,-95.538,762.46,15.25
Nebraska_City_Montana_35811,Nebraska City,Montana,40.675,-95.862,43.413,23.225,5515.53,110.31
Nebraska_City_Nevada_52310,Nebraska City,Nevada,40.675,-95.862,42.018,-93.451,155.91,3.12
Nebraska_City_New_Hampshire_68020,Nebraska City,New Hampshire,40.675,-95.862,40.558,-83.954,625.71,12.51
Nebraska_City_Jersey_City_28403,Nebraska City,Jersey City,40.675,-95.862,40.728,-74.078,1141.03,22.82
Nebraska_City_New_Mexico_86859,Nebraska City,New Mexico,40.675,-95.862,-30.733,150.6,8730.24,174.6
Nebraska_City_New_York_97606,Nebraska City,New York,40.675,-95.862,40.714,-74.006,1144.89,22.9
Nebraska_City_Carolina_81531,Nebraska City,Carolina,40.675,-95.862,-26.067,30.117,9214.33,184.29
Nebraska_City_Dakota_36052,Nebraska City,Dakota,40.675,-95.862,43.91,-91.356,321.11,6.42
Nebraska_City_Ohio_23580,Nebraska City,Ohio,40.675,-95.862,41.603,-89.453,340.34,6.81
Nebraska_City_Oklahoma_City_23917,Nebraska City,Oklahoma City,40.675,-95.862,35.468,-97.516,370.26,7.41
Nebraska_City_Oregon_City_74296,Nebraska City,Oregon City,40.675,-95.862,45.358,-122.606,1385.76,27.72
Nebraska_City_Pennsylvania_Furnace_79948,Nebraska City,Pennsylvania Furnace,40.675,-95.862,40.726,-77.946,939.23,18.78
Nebraska_City_Island_Park_75883,Nebraska City,Island Park,40.675,-95.862,41.623,-71.228,1282.24,25.64
Nebraska_City_South_Dakota_Park_20235,Nebraska City,South Dakota Park,40.675,-95.862,45.418,-96.701,330.15,6.6
Nebraska_City_Tennessee_71530,Nebraska City,Tennessee,40.675,-95.862,40.425,-90.799,267.0,5.34
Nebraska_City_Texas_City_55733,Nebraska City,Texas City,40.675,-95.862,29.384,-94.903,780.24,15.6
Nebraska_City_Utah_Pur_49213,Nebraska City,Utah Pur,40.675,-95.862,34.099,67.671,7180.08,143.6
Nebraska_City_Vermont_33931,Nebraska City,Vermont,40.675,-95.862,40.295,-90.431,287.28,5.75
Nebraska_City_Virginia_Beach_46264,Nebraska City,Virginia Beach,40.675,-95.862,36.853,-75.978,1103.1,22.06
Nebraska_City_Washington_63755,Nebraska City,Washington,40.675,-95.862,38.895,-77.037,1007.54,20.15
Nebraska_City_West_Virginia_Central_Junction_92500,Nebraska City,West Virginia Central Junction,40.675,-95.862,39.471,-79.061,893.02,17.86
Nebraska_City_Wisconsin_Rapids_37557,Nebraska City,Wisconsin Rapids,40.675,-95.862,44.384,-89.817,400.78,8.02
Nebraska_City_Wyoming_63619,Nebraska City,Wyoming,40.675,-95.862,42.913,-85.705,546.44,10.93
Nevada_Alabama_89497,Nevada,Alabama,42.018,-93.451,42.998,-78.185,781.47,15.63
Nevada_Alaska_47572,Nevada,Alaska,42.018,-93.451,16.559,-93.973,1753.87,35.08
Nevada_Arizona_51650,Nevada,Arizona,42.018,-93.451,15.633,-87.317,1853.67,37.07
Nevada_Arkansas_City_82835,Nevada,Arkansas City,42.018,-93.451,37.062,-97.038,391.84,7.84
Nevada_California_City_57882,Nevada,California City,42.018,-93.451,35.126,-117.985,1405.05,28.1
Nevada_Colorado_Springs_125,Nevada,Colorado Springs,42.018,-93.451,38.834,-104.821,637.91,12.76
Nevada_Stamford_26070,Nevada,Stamford,42.018,-93.451,41.053,-73.539,1032.32,20.65
Nevada_Delaware_84058,Nevada,Delaware,42.018,-93.451,40.299,-83.068,553.97,11.08
Nevada_Floridablanca_7825,Nevada,Floridablanca,42.018,-93.451,7.065,-73.09,2710.29,54.21
Nevada_Tbilisi_74016,Nevada,Tbilisi,42.018,-93.451,41.725,44.791,6107.41,122.15
Nevada_Hawaiian_Gardens_59816,Nevada,Hawaiian Gardens,42.018,-93.451,33.831,-118.072,1452.18,29.04
Nevada_Idaho_Falls_57377,Nevada,Idaho Falls,42.018,-93.451,43.467,-112.033,948.7,18.97
Nevada_Illinois_City_55599,Nevada,Illinois City,42.018,-93.451,41.381,-90.897,139.22,2.78
Nevada_Indianapolis_53553,Nevada,Indianapolis,42.018,-93.451,39.768,-86.158,412.07,8.24
Nevada_Iowa_City_81502,Nevada,Iowa City,42.018,-93.451,41.661,-91.53,102.16,2.04
Nevada_Kansas_City_41954,Nevada,Kansas City,42.018,-93.451,39.114,-94.627,209.71,4.19
Nevada_Kentucky_8155,Nevada,Kentucky,42.018,-93.451,-28.233,19.4,8620.4,172.41
Nevada_Louisiana_24782,Nevada,Louisiana,42.018,-93.451,39.441,-91.055,217.78,4.36
Nevada_Maine-Soroa_88903,Nevada,Maine-Soroa,42.018,-93.451,13.218,12.027,6384.79,127.7
Nevada_Maryland_Heights_30247,Nevada,Maryland Heights,42.018,-93.451,38.713,-90.43,278.21,5.56
Nevada_Worcester_59645,Nevada,Worcester,42.018,-93.451,42.263,-71.803,1109.13,22.18
Nevada_Michigan_City_64764,Nevada,Michigan City,42.018,-93.451,41.708,-86.895,338.83,6.78
Nevada_Minnesota_City_53570,Nevada,Minnesota City,42.018,-93.451,44.088,-91.744,166.98,3.34
Nevada_Mississippi_State_13458,Nevada,Mississippi State,42.018,-93.451,33.458,-88.786,643.0,12.86
Nevada_Missouri_City_83816,Nevada,Missouri City,42.018,-93.451,29.618,-95.538,862.84,17.26
Nevada_Montana_88303,Nevada,Montana,42.018,-93.451,43.413,23.225,5363.39,107.27
Nevada_Nebraska_City_31253,Nevada,Nebraska City,42.018,-93.451,40.675,-95.862,155.91,3.12
Nevada_New_Hampshire_52725,Nevada,New Hampshire,42.018,-93.451,40.558,-83.954,504.21,10.08
Nevada_Jersey_City_68541,Nevada,Jersey City,42.018,-93.451,40.728,-74.078,1008.83,20.18
Nevada_New_Mexico_97750,Nevada,New Mexico,42.018,-93.451,-30.733,150.6,8870.27,177.41
Nevada_New_York_54755,Nevada,New York,42.018,-93.451,40.714,-74.006,1012.73,20.25
Nevada_Carolina_39383,Nevada,Carolina,42.018,-93.451,-26.067,30.117,9087.54,181.75
Nevada_Dakota_88786,Nevada,Dakota,42.018,-93.451,43.91,-91.356,168.33,3.37
Nevada_Ohio_56231,Nevada,Ohio,42.018,-93.451,41.603,-89.453,208.39,4.17
Nevada_Oklahoma_City_89188,Nevada,Oklahoma City,42.018,-93.451,35.468,-97.516,502.19,10.04
Nevada_Oregon_City_47248,Nevada,Oregon City,42.018,-93.451,45.358,-122.606,1470.42,29.41
Nevada_Pennsylvania_Furnace_87768,Nevada,Pennsylvania Furnace,42.018,-93.451,40.726,-77.946,809.8,16.2
Nevada_Island_Park_616,Nevada,Island Park,42.018,-93.451,41.623,-71.228,1144.37,22.89
Nevada_South_Dakota_Park_2825,Nevada,South Dakota Park,42.018,-93.451,45.418,-96.701,285.57,5.71
Nevada_Tennessee_87816,Nevada,Tennessee,42.018,-93.451,40.425,-90.799,176.56,3.53
Nevada_Texas_City_32835,Nevada,Texas City,42.018,-93.451,29.384,-94.903,874.82,17.5
Nevada_Utah_Pur_953,Nevada,Utah Pur,42.018,-93.451,34.099,67.671,7058.27,141.17
Nevada_Vermont_72762,Nevada,Vermont,42.018,-93.451,40.295,-90.431,197.33,3.95
Nevada_Virginia_Beach_29230,Nevada,Virginia Beach,42.018,-93.451,36.853,-75.978,998.07,19.96
Nevada_Washington_80091,Nevada,Washington,42.018,-93.451,38.895,-77.037,890.01,17.8
Nevada_West_Virginia_Central_Junction_93221,Nevada,West Virginia Central Junction,42.018,-93.451,39.471,-79.061,774.35,15.49
Nevada_Wisconsin_Rapids_996,Nevada,Wisconsin Rapids,42.018,-93.451,44.384,-89.817,245.63,4.91
Nevada_Wyoming_84001,Nevada,Wyoming,42.018,-93.451,42.913,-85.705,400.49,8.01
New_Hampshire_Alabama_90548,New Hampshire,Alabama,40.558,-83.954,42.998,-78.185,342.19,6.84
New_Hampshire_Alaska_8646,New Hampshire,Alaska,40.558,-83.954,16.559,-93.973,1758.52,35.17
New_Hampshire_Arizona_97843,New Hampshire,Arizona,40.558,-83.954,15.633,-87.317,1728.39,34.57
New_Hampshire_Arkansas_City_78632,New Hampshire,Arkansas City,40.558,-83.954,37.062,-97.038,745.32,14.91
New_Hampshire_California_City_28510,New Hampshire,California City,40.558,-83.954,35.126,-117.985,1886.36,37.73
New_Hampshire_Colorado_Springs_3691,New Hampshire,Colorado Springs,40.558,-83.954,38.834,-104.821,1115.83,22.32
New_Hampshire_Stamford_46819,New Hampshire,Stamford,40.558,-83.954,41.053,-73.539,546.83,10.94
New_Hampshire_Delaware_91139,New Hampshire,Delaware,40.558,-83.954,40.299,-83.068,50.02,1.0
New_Hampshire_Floridablanca_48113,New Hampshire,Floridablanca,40.558,-83.954,7.065,-73.09,2401.32,48.03
New_Hampshire_Tbilisi_11382,New Hampshire,Tbilisi,40.558,-83.954,41.725,44.791,5924.42,118.49
New_Hampshire_Hawaiian_Gardens_79738,New Hampshire,Hawaiian Gardens,40.558,-83.954,33.831,-118.072,1925.58,38.51
New_Hampshire_Idaho_Falls_96157,New Hampshire,Idaho Falls,40.558,-83.954,43.467,-112.033,1452.11,29.04
New_Hampshire_Illinois_City_43173,New Hampshire,Illinois City,40.558,-83.954,41.381,-90.897,367.45,7.35
New_Hampshire_Indianapolis_6377,New Hampshire,Indianapolis,40.558,-83.954,39.768,-86.158,128.77,2.58
New_Hampshire_Iowa_City_57636,New Hampshire,Iowa City,40.558,-83.954,41.661,-91.53,402.53,8.05
New_Hampshire_Kansas_City_54021,New Hampshire,Kansas City,40.558,-83.954,39.114,-94.627,575.97,11.52
New_Hampshire_Kentucky_42100,New Hampshire,Kentucky,40.558,-83.954,-28.233,19.4,8116.19,162.32
New_Hampshire_Louisiana_17853,New Hampshire,Louisiana,40.558,-83.954,39.441,-91.055,384.48,7.69
New_Hampshire_Maine-Soroa_64400,New Hampshire,Maine-Soroa,40.558,-83.954,13.218,12.027,5942.05,118.84
New_Hampshire_Maryland_Heights_93706,New Hampshire,Maryland Heights,40.558,-83.954,38.713,-90.43,368.04,7.36
New_Hampshire_Worcester_55104,New Hampshire,Worcester,40.558,-83.954,42.263,-71.803,641.57,12.83
New_Hampshire_Michigan_City_31374,New Hampshire,Michigan City,40.558,-83.954,41.708,-86.895,172.74,3.45
New_Hampshire_Minnesota_City_41123,New Hampshire,Minnesota City,40.558,-83.954,44.088,-91.744,467.2,9.34
New_Hampshire_Mississippi_State_67337,New Hampshire,Mississippi State,40.558,-83.954,33.458,-88.786,557.55,11.15
New_Hampshire_Missouri_City_10849,New Hampshire,Missouri City,40.558,-83.954,29.618,-95.538,997.93,19.96
New_Hampshire_Montana_8439,New Hampshire,Montana,40.558,-83.954,43.413,23.225,5092.06,101.84
New_Hampshire_Nebraska_City_42766,New Hampshire,Nebraska City,40.558,-83.954,40.675,-95.862,625.71,12.51
New_Hampshire_Nevada_46461,New Hampshire,Nevada,40.558,-83.954,42.018,-93.451,504.21,10.08
New_Hampshire_Jersey_City_82936,New Hampshire,Jersey City,40.558,-83.954,40.728,-74.078,518.94,10.38
New_Hampshire_New_Mexico_99402,New Hampshire,New Mexico,40.558,-83.954,-30.733,150.6,9348.27,186.97
New_Hampshire_New_York_39919,New Hampshire,New York,40.558,-83.954,40.714,-74.006,522.76,10.46
New_Hampshire_Carolina_96814,New Hampshire,Carolina,40.558,-83.954,-26.067,30.117,8588.99,171.78
New_Hampshire_Dakota_62838,New Hampshire,Dakota,40.558,-83.954,43.91,-91.356,444.34,8.89
New_Hampshire_Ohio_96229,New Hampshire,Ohio,40.558,-83.954,41.603,-89.453,295.99,5.92
New_Hampshire_Oklahoma_City_57271,New Hampshire,Oklahoma City,40.558,-83.954,35.468,-97.516,817.86,16.36
New_Hampshire_Oregon_City_68165,New Hampshire,Oregon City,40.558,-83.954,45.358,-122.606,1968.09,39.36
New_Hampshire_Pennsylvania_Furnace_78771,New Hampshire,Pennsylvania Furnace,40.558,-83.954,40.726,-77.946,315.94,6.32
New_Hampshire_Island_Park_55879,New Hampshire,Island Park,40.558,-83.954,41.623,-71.228,667.83,13.36
New_Hampshire_South_Dakota_Park_3159,New Hampshire,South Dakota Park,40.558,-83.954,45.418,-96.701,726.73,14.53
New_Hampshire_Tennessee_5678,New Hampshire,Tennessee,40.558,-83.954,40.425,-90.799,360.61,7.21
